text,x,y,filename,color
0127.jpg,18.152983,4.124681,./demo/static/images/0127.jpg,3
0094.jpg,16.510483,3.4852355,./demo/static/images/0094.jpg,4
0116.jpg,14.346832,6.8690915,./demo/static/images/0116.jpg,1
0117.jpg,14.420504,7.6368656,./demo/static/images/0117.jpg,1
0068.jpg,18.678188,4.7171354,./demo/static/images/0068.jpg,3
0108.jpg,14.047473,7.1911306,./demo/static/images/0108.jpg,1
0133.jpg,13.678151,7.515474,./demo/static/images/0133.jpg,1
0061.jpg,12.694244,7.8362846,./demo/static/images/0061.jpg,1
0055.jpg,13.31652,8.118752,./demo/static/images/0055.jpg,1
0008.jpg,18.997883,4.915963,./demo/static/images/0008.jpg,3
0112.jpg,18.431942,4.834976,./demo/static/images/0112.jpg,3
0125.jpg,14.569993,7.4257107,./demo/static/images/0125.jpg,1
0067.jpg,13.001183,8.388359,./demo/static/images/0067.jpg,1
0015.jpg,-9.842979,13.784629,./demo/static/images/0015.jpg,0
0129.jpg,14.246716,8.412612,./demo/static/images/0129.jpg,1
0075.jpg,16.189371,5.7404647,./demo/static/images/0075.jpg,2
0028.jpg,-9.688901,13.965987,./demo/static/images/0028.jpg,0
0021.jpg,-9.579351,13.830905,./demo/static/images/0021.jpg,0
0087.jpg,15.381828,2.4511378,./demo/static/images/0087.jpg,4
0140.jpg,13.486332,7.371555,./demo/static/images/0140.jpg,1
0130.jpg,18.438112,4.5733104,./demo/static/images/0130.jpg,3
0134.jpg,13.121303,7.1315475,./demo/static/images/0134.jpg,1
0123.jpg,15.715707,6.1481366,./demo/static/images/0123.jpg,2
0073.jpg,18.469376,3.742832,./demo/static/images/0073.jpg,3
0026.jpg,-9.461402,14.10502,./demo/static/images/0026.jpg,0
0066.jpg,12.484631,7.929288,./demo/static/images/0066.jpg,1
0083.jpg,15.468217,2.5763628,./demo/static/images/0083.jpg,4
0106.jpg,13.145763,7.5341697,./demo/static/images/0106.jpg,1
0107.jpg,14.240625,8.511161,./demo/static/images/0107.jpg,1
