text,x,y,filename,color
478486.jpg,-4.321071,7.01064,static/images/demo_images/acv_P-Antitus/478486.jpg/478486.jpg,3
478487.jpg,-4.3800583,6.8572235,static/images/demo_images/acv_P-Antitus/478487.jpg/478487.jpg,3
478488.jpg,-4.3610187,6.902131,static/images/demo_images/acv_P-Antitus/478488.jpg/478488.jpg,3
478489.jpg,-4.6771274,5.8152776,static/images/demo_images/acv_P-Antitus/478489.jpg/478489.jpg,4
478490.jpg,-4.9255924,5.4702654,static/images/demo_images/acv_P-Antitus/478490.jpg/478490.jpg,4
478491.jpg,-4.636545,5.8616843,static/images/demo_images/acv_P-Antitus/478491.jpg/478491.jpg,4
478492.jpg,-4.748343,5.71939,static/images/demo_images/acv_P-Antitus/478492.jpg/478492.jpg,4
478493.jpg,-4.981436,5.3413672,static/images/demo_images/acv_P-Antitus/478493.jpg/478493.jpg,4
478494.jpg,-4.977041,5.354104,static/images/demo_images/acv_P-Antitus/478494.jpg/478494.jpg,4
478495.jpg,-4.341814,6.0930576,static/images/demo_images/acv_P-Antitus/478495.jpg/478495.jpg,4
478496.jpg,-4.111548,5.4227295,static/images/demo_images/acv_P-Antitus/478496.jpg/478496.jpg,-1
478497.jpg,-4.35916,4.7013526,static/images/demo_images/acv_P-Antitus/478497.jpg/478497.jpg,5
478498.jpg,-4.3369884,5.905987,static/images/demo_images/acv_P-Antitus/478498.jpg/478498.jpg,4
478499.jpg,-4.140479,5.4617157,static/images/demo_images/acv_P-Antitus/478499.jpg/478499.jpg,4
478500.jpg,-5.4986134,3.8789477,static/images/demo_images/acv_P-Antitus/478500.jpg/478500.jpg,6
478501.jpg,11.261345,10.473447,static/images/demo_images/acv_P-Antitus/478501.jpg/478501.jpg,1
477247.jpg,10.000595,10.147521,static/images/demo_images/acv_P-Sarraz-H-0050/477247.jpg/477247.jpg,1
477248.jpg,9.778557,9.206146,static/images/demo_images/acv_P-Sarraz-H-0050/477248.jpg/477248.jpg,1
477249.jpg,10.36743,10.472789,static/images/demo_images/acv_P-Sarraz-H-0050/477249.jpg/477249.jpg,1
477250.jpg,10.397462,9.630369,static/images/demo_images/acv_P-Sarraz-H-0050/477250.jpg/477250.jpg,1
477251.jpg,10.67665,9.917411,static/images/demo_images/acv_P-Sarraz-H-0050/477251.jpg/477251.jpg,1
477252.jpg,9.915712,9.415933,static/images/demo_images/acv_P-Sarraz-H-0050/477252.jpg/477252.jpg,1
477253.jpg,10.618767,9.888265,static/images/demo_images/acv_P-Sarraz-H-0050/477253.jpg/477253.jpg,1
477254.jpg,10.378093,9.875375,static/images/demo_images/acv_P-Sarraz-H-0050/477254.jpg/477254.jpg,1
477255.jpg,10.396132,10.488902,static/images/demo_images/acv_P-Sarraz-H-0050/477255.jpg/477255.jpg,1
477256.jpg,10.287863,10.320545,static/images/demo_images/acv_P-Sarraz-H-0050/477256.jpg/477256.jpg,1
477257.jpg,10.715674,9.8309355,static/images/demo_images/acv_P-Sarraz-H-0050/477257.jpg/477257.jpg,1
477258.jpg,10.220641,10.15211,static/images/demo_images/acv_P-Sarraz-H-0050/477258.jpg/477258.jpg,1
477259.jpg,9.225602,8.087508,static/images/demo_images/acv_P-Sarraz-H-0050/477259.jpg/477259.jpg,1
477260.jpg,9.202022,7.8891406,static/images/demo_images/acv_P-Sarraz-H-0050/477260.jpg/477260.jpg,1
477261.jpg,10.458272,7.1093225,static/images/demo_images/acv_P-Sarraz-H-0050/477261.jpg/477261.jpg,1
