text,x,y,filename,color
0093.jpg,12.587385,7.891794,./demo/static/images/0093.jpg,4
0094.jpg,12.224469,8.037956,./demo/static/images/0094.jpg,4
0095.jpg,11.1995945,8.370022,./demo/static/images/0095.jpg,3
0096.jpg,10.90698,10.581331,./demo/static/images/0096.jpg,1
0097.jpg,10.164138,8.543981,./demo/static/images/0097.jpg,3
0098.jpg,10.698626,12.994061,./demo/static/images/0098.jpg,2
0099.jpg,10.89216,8.687939,./demo/static/images/0099.jpg,3
0100.jpg,10.463462,14.664982,./demo/static/images/0100.jpg,2
0101.jpg,10.2801895,8.499763,./demo/static/images/0101.jpg,3
0102.jpg,10.346952,7.321328,./demo/static/images/0102.jpg,3
0103.jpg,10.040211,8.454427,./demo/static/images/0103.jpg,3
0104.jpg,11.889629,8.340721,./demo/static/images/0104.jpg,-1
0105.jpg,11.125886,8.544473,./demo/static/images/0105.jpg,3
0106.jpg,10.626891,13.02441,./demo/static/images/0106.jpg,2
0107.jpg,11.184268,14.7258,./demo/static/images/0107.jpg,2
0108.jpg,10.381705,14.282505,./demo/static/images/0108.jpg,2
0109.jpg,11.039069,13.75757,./demo/static/images/0109.jpg,2
0110.jpg,11.301162,13.616723,./demo/static/images/0110.jpg,2
0111.jpg,11.219483,13.714787,./demo/static/images/0111.jpg,2
0112.jpg,10.220537,7.43292,./demo/static/images/0112.jpg,3
0113.jpg,11.569241,13.888781,./demo/static/images/0113.jpg,2
0114.jpg,10.831034,11.258615,./demo/static/images/0114.jpg,1
0115.jpg,10.86955,11.00219,./demo/static/images/0115.jpg,1
0116.jpg,10.562433,14.091607,./demo/static/images/0116.jpg,2
0117.jpg,10.501015,14.595528,./demo/static/images/0117.jpg,2
0118.jpg,10.625297,14.3575,./demo/static/images/0118.jpg,2
0119.jpg,10.856453,14.1777935,./demo/static/images/0119.jpg,2
0120.jpg,10.853254,11.098165,./demo/static/images/0120.jpg,1
0121.jpg,10.618502,13.466943,./demo/static/images/0121.jpg,2
0122.jpg,10.490096,13.789099,./demo/static/images/0122.jpg,2
0123.jpg,10.74978,11.053689,./demo/static/images/0123.jpg,1
0124.jpg,10.571998,13.68828,./demo/static/images/0124.jpg,2
0125.jpg,10.919491,14.2104845,./demo/static/images/0125.jpg,2
0126.jpg,10.685047,11.347574,./demo/static/images/0126.jpg,1
0127.jpg,10.579496,8.298805,./demo/static/images/0127.jpg,3
0128.jpg,10.16355,14.137476,./demo/static/images/0128.jpg,2
0129.jpg,11.300967,14.659647,./demo/static/images/0129.jpg,2
0130.jpg,10.422401,7.578956,./demo/static/images/0130.jpg,3
0131.jpg,10.656988,8.710403,./demo/static/images/0131.jpg,3
0132.jpg,10.182453,14.279202,./demo/static/images/0132.jpg,2
0133.jpg,10.208175,13.868811,./demo/static/images/0133.jpg,2
0134.jpg,10.553664,13.389434,./demo/static/images/0134.jpg,2
0135.jpg,10.761051,8.789577,./demo/static/images/0135.jpg,3
0136.jpg,10.066465,13.506218,./demo/static/images/0136.jpg,2
0137.jpg,10.685997,13.834719,./demo/static/images/0137.jpg,2
0138.jpg,10.533529,13.337576,./demo/static/images/0138.jpg,2
0139.jpg,10.82578,13.46422,./demo/static/images/0139.jpg,2
0140.jpg,10.298943,13.219811,./demo/static/images/0140.jpg,2
