text,x,y,filename,color
0087.jpg,11.127608,2.4145195,./e_codices/static/images/0087.jpg,3
0088.jpg,10.903802,2.2191124,./e_codices/static/images/0088.jpg,3
0089.jpg,9.890766,2.4848392,./e_codices/static/images/0089.jpg,4
0090.jpg,9.998554,2.3523376,./e_codices/static/images/0090.jpg,4
0091.jpg,9.963224,2.4193287,./e_codices/static/images/0091.jpg,4
0092.jpg,9.911119,2.486043,./e_codices/static/images/0092.jpg,4
0093.jpg,9.941371,2.4249392,./e_codices/static/images/0093.jpg,4
0094.jpg,9.579405,2.51931,./e_codices/static/images/0094.jpg,4
0095.jpg,8.60977,2.3471856,./e_codices/static/images/0095.jpg,4
0096.jpg,8.174879,3.7292197,./e_codices/static/images/0096.jpg,2
0097.jpg,7.491537,1.9700483,./e_codices/static/images/0097.jpg,4
0098.jpg,7.258229,7.0407166,./e_codices/static/images/0098.jpg,1
0099.jpg,8.213451,1.9958845,./e_codices/static/images/0099.jpg,4
0100.jpg,8.042057,5.5046363,./e_codices/static/images/0100.jpg,1
0101.jpg,7.6308,1.8340696,./e_codices/static/images/0101.jpg,4
0102.jpg,8.608195,1.1094893,./e_codices/static/images/0102.jpg,4
0103.jpg,7.571944,1.7661761,./e_codices/static/images/0103.jpg,4
0104.jpg,9.057377,2.919752,./e_codices/static/images/0104.jpg,-1
0105.jpg,8.231291,2.260422,./e_codices/static/images/0105.jpg,4
0106.jpg,7.3716755,6.6176176,./e_codices/static/images/0106.jpg,1
0107.jpg,7.3468275,5.7077656,./e_codices/static/images/0107.jpg,1
0108.jpg,7.961918,5.9777102,./e_codices/static/images/0108.jpg,1
0109.jpg,8.125726,6.830165,./e_codices/static/images/0109.jpg,1
0110.jpg,7.3871727,7.0050707,./e_codices/static/images/0110.jpg,1
0111.jpg,7.816831,6.9817953,./e_codices/static/images/0111.jpg,1
0112.jpg,8.237742,1.218994,./e_codices/static/images/0112.jpg,4
0113.jpg,7.093394,6.443082,./e_codices/static/images/0113.jpg,1
0114.jpg,7.922579,4.7676816,./e_codices/static/images/0114.jpg,2
