text,x,y,filename,color
478454.jpg,-2.7720451,0.7504175,demo_md/static/images/demo_images/acv_P-Antitus/478454.jpg,8
478455.jpg,-2.7590423,0.7859569,demo_md/static/images/demo_images/acv_P-Antitus/478455.jpg,8
478456.jpg,-2.7625341,0.74892896,demo_md/static/images/demo_images/acv_P-Antitus/478456.jpg,8
478457.jpg,-3.0456111,0.63538176,demo_md/static/images/demo_images/acv_P-Antitus/478457.jpg,-1
478458.jpg,-2.7761931,0.7616316,demo_md/static/images/demo_images/acv_P-Antitus/478458.jpg,8
478459.jpg,-2.7456067,0.7292205,demo_md/static/images/demo_images/acv_P-Antitus/478459.jpg,8
478460.jpg,-2.7827642,0.73852825,demo_md/static/images/demo_images/acv_P-Antitus/478460.jpg,8
478461.jpg,-2.669677,0.8119828,demo_md/static/images/demo_images/acv_P-Antitus/478461.jpg,8
478462.jpg,-2.7451227,0.75214213,demo_md/static/images/demo_images/acv_P-Antitus/478462.jpg,8
478463.jpg,-2.75009,0.7391473,demo_md/static/images/demo_images/acv_P-Antitus/478463.jpg,8
478464.jpg,-2.7550302,0.6796513,demo_md/static/images/demo_images/acv_P-Antitus/478464.jpg,8
478465.jpg,-2.7103484,0.719983,demo_md/static/images/demo_images/acv_P-Antitus/478465.jpg,8
478466.jpg,-2.728478,0.77697504,demo_md/static/images/demo_images/acv_P-Antitus/478466.jpg,8
478467.jpg,-2.6801414,0.7925021,demo_md/static/images/demo_images/acv_P-Antitus/478467.jpg,8
478468.jpg,-2.6337626,0.8474627,demo_md/static/images/demo_images/acv_P-Antitus/478468.jpg,8
478469.jpg,-2.6929677,0.721554,demo_md/static/images/demo_images/acv_P-Antitus/478469.jpg,8
478470.jpg,-2.669434,0.79979926,demo_md/static/images/demo_images/acv_P-Antitus/478470.jpg,8
478471.jpg,-2.669228,0.80403244,demo_md/static/images/demo_images/acv_P-Antitus/478471.jpg,8
478472.jpg,-6.760867,1.4283648,demo_md/static/images/demo_images/acv_P-Antitus/478472.jpg,-1
478473.jpg,-6.772561,1.3701061,demo_md/static/images/demo_images/acv_P-Antitus/478473.jpg,-1
478474.jpg,-6.89423,1.7476348,demo_md/static/images/demo_images/acv_P-Antitus/478474.jpg,-1
478475.jpg,-6.4249306,1.7507415,demo_md/static/images/demo_images/acv_P-Antitus/478475.jpg,14
478476.jpg,-6.7479343,1.1494472,demo_md/static/images/demo_images/acv_P-Antitus/478476.jpg,-1
478477.jpg,-5.2981105,1.7707516,demo_md/static/images/demo_images/acv_P-Antitus/478477.jpg,5
478478.jpg,-5.28889,1.7689475,demo_md/static/images/demo_images/acv_P-Antitus/478478.jpg,5
478479.jpg,-7.1134005,1.975447,demo_md/static/images/demo_images/acv_P-Antitus/478479.jpg,16
478480.jpg,-5.2924843,1.7790736,demo_md/static/images/demo_images/acv_P-Antitus/478480.jpg,5
478481.jpg,-5.3117747,1.7700828,demo_md/static/images/demo_images/acv_P-Antitus/478481.jpg,5
478482.jpg,-7.1868067,2.0871632,demo_md/static/images/demo_images/acv_P-Antitus/478482.jpg,16
478483.jpg,-6.9592366,1.3950224,demo_md/static/images/demo_images/acv_P-Antitus/478483.jpg,-1
478484.jpg,-7.303341,2.160641,demo_md/static/images/demo_images/acv_P-Antitus/478484.jpg,16
478485.jpg,-5.3084526,1.7693583,demo_md/static/images/demo_images/acv_P-Antitus/478485.jpg,5
478486.jpg,-5.3102,1.7759379,demo_md/static/images/demo_images/acv_P-Antitus/478486.jpg,5
478487.jpg,-5.313206,1.768351,demo_md/static/images/demo_images/acv_P-Antitus/478487.jpg,5
478488.jpg,-5.312284,1.7742182,demo_md/static/images/demo_images/acv_P-Antitus/478488.jpg,5
478489.jpg,-6.2384167,1.716543,demo_md/static/images/demo_images/acv_P-Antitus/478489.jpg,14
478490.jpg,-3.371521,0.7741775,demo_md/static/images/demo_images/acv_P-Antitus/478490.jpg,-1
478491.jpg,-6.209933,1.7163255,demo_md/static/images/demo_images/acv_P-Antitus/478491.jpg,14
478492.jpg,-6.2386684,1.7469649,demo_md/static/images/demo_images/acv_P-Antitus/478492.jpg,14
478493.jpg,-3.2838337,0.7415589,demo_md/static/images/demo_images/acv_P-Antitus/478493.jpg,-1
478494.jpg,-3.3117204,0.74811834,demo_md/static/images/demo_images/acv_P-Antitus/478494.jpg,-1
478495.jpg,-6.406536,1.7875376,demo_md/static/images/demo_images/acv_P-Antitus/478495.jpg,14
478496.jpg,-6.774442,1.1581535,demo_md/static/images/demo_images/acv_P-Antitus/478496.jpg,-1
478497.jpg,-2.747479,0.72071147,demo_md/static/images/demo_images/acv_P-Antitus/478497.jpg,8
478498.jpg,-6.400267,1.711033,demo_md/static/images/demo_images/acv_P-Antitus/478498.jpg,14
478499.jpg,-6.766659,1.1770397,demo_md/static/images/demo_images/acv_P-Antitus/478499.jpg,-1
478500.jpg,-2.991677,0.49290797,demo_md/static/images/demo_images/acv_P-Antitus/478500.jpg,12
478501.jpg,-0.41391444,14.146011,demo_md/static/images/demo_images/acv_P-Antitus/478501.jpg,0
476839.jpg,-6.2223053,1.8906294,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476839.jpg,14
476840.jpg,-6.7879205,1.793173,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476840.jpg,-1
476841.jpg,-6.772135,1.789664,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476841.jpg,-1
476842.jpg,-7.563796,3.7427726,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476842.jpg,11
476843.jpg,-7.588677,4.21886,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476843.jpg,18
476844.jpg,-7.805409,4.365226,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476844.jpg,17
476845.jpg,-5.0659513,5.2947164,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476845.jpg,9
476847.jpg,10.089175,4.8087583,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476847.jpg,2
476848.jpg,11.020215,4.365836,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476848.jpg,2
